Timestep,Collisions,Density,Minimum_Separation
476,0,3,0.6508592
477,0,3,0.6486221
478,0,2,0.6464161
479,0,2,0.6442654
480,0,2,0.6421888
481,0,3,0.4935704
482,0,3,0.5305305
483,0,3,0.5473781
484,0,2,0.6349062
485,0,3,0.6333901
486,0,3,0.6320121
487,0,3,0.6307774
488,0,3,0.6296888
489,0,3,0.6287501
490,0,3,0.5733982
491,0,3,0.5111477
492,0,2,0.6268638
493,0,2,0.6265528
494,0,2,0.6264019
495,0,2,0.6264128
496,0,2,0.6265864
497,0,2,0.6269214
498,0,2,0.6274204
499,0,2,0.628081
500,0,2,0.6289046
501,0,2,0.6298905
502,0,1,0.8047022
503,0,1,0.8062007
504,0,1,0.8077822
505,0,1,0.8094442
506,0,1,0.8111879
507,0,1,0.8130127
508,0,3,0.5327522
509,1,6,0.0262067
510,1,7,0.0119877
511,3,7,0.01803879
512,1,4,0.0421119
513,1,4,0.0823406
514,0,2,0.6693859
515,0,2,0.554101
516,0,2,0.4566103
517,1,2,0.3664812
518,1,2,0.3768284
519,0,2,0.4876495
520,0,2,0.5505412
521,0,2,0.5782454
522,0,2,0.5847699
523,0,2,0.5841972
524,0,2,0.588221
525,0,2,0.5641543
526,0,2,0.5028145
527,1,2,0.3991691
528,0,2,0.4051429
529,0,2,0.5217115
530,0,2,0.6462552
531,0,2,0.776885
532,1,4,0.2522664
533,1,4,0.2239409
534,1,4,0.1971081
535,2,7,0.1252728
536,2,7,0.09308076
537,2,6,0.07512593
538,2,6,0.02077901
539,2,6,0.03566631
540,2,6,0.0949268
541,2,6,0.164747
542,1,3,0.298099
543,1,3,0.3035437
544,1,3,0.2853689
545,0,2,0.6655744
546,1,5,0.2129952
547,3,9,0.1408579
548,3,9,0.1299047
549,3,9,0.1291611
550,3,6,0.074395
551,3,6,0.006233811
552,3,6,0.0458789
553,3,6,0.08789749
554,3,6,0.08122881
555,3,6,0.02719259
556,3,6,0.02400959
557,2,6,0.008440673
558,2,6,0.058309
559,2,6,0.0549652
560,2,6,0.0475865
561,2,6,0.01631629
562,2,6,0.006546795
563,1,1,0.1126058
564,1,1,0.0977927
565,1,1,0.02301151
566,1,1,0.0175014
567,1,1,0.0350136
568,1,1,0.0320047
569,1,1,0.01027171
570,1,3,0.02886809
571,1,3,0.08462492
572,0,1,0.8696045
573,0,1,0.7394219
574,0,1,0.6059742
575,0,1,0.4760928
576,1,1,0.3523437
577,1,1,0.2437474
578,1,1,0.1802567
579,1,1,0.1916088
580,0,0,7.191762
581,0,0,7.22103
582,0,0,7.263823
583,0,0,7.316498
584,0,0,7.375512
585,0,0,7.437189
586,0,0,7.502856
587,0,0,7.576238
600,0,0,8.590805
601,0,0,8.686906
602,0,0,8.781394
603,0,0,8.875261
604,0,0,8.97141
605,0,0,9.078214
606,0,0,9.175115
607,0,0,9.264056
608,0,0,9.344723
609,0,0,9.418617
610,0,0,9.487291
611,0,0,9.546788
612,0,0,9.589661
613,0,0,9.646467
614,0,0,9.720096
615,0,1,0.6551106
616,0,1,0.688586
617,0,1,0.6725121
618,0,1,0.6319123
619,0,1,0.5719478
620,0,0,10.0746
621,0,0,10.13225
622,0,0,10.20252
623,0,0,10.28016
624,0,0,10.3363
625,0,0,10.39426
626,0,0,10.45464
627,0,0,10.52117
628,0,0,10.59115
629,0,0,10.66136
630,0,0,10.73184
631,0,0,10.80269
632,0,0,10.88093
633,0,0,10.98369
634,0,0,11.06156
635,0,0,11.11941
636,0,0,11.18641
637,0,0,11.28162
638,0,0,11.37376
639,0,0,11.4633
640,0,0,11.55073
641,0,0,11.63647
642,0,0,11.72012
643,0,0,11.77831
644,0,0,11.86765
645,0,0,11.96045
646,0,0,12.05066
647,0,0,12.13892
648,0,0,12.2258
649,0,0,12.31162
650,0,0,12.39662
651,0,0,12.4812
652,0,0,12.5943
653,0,0,12.67605
654,0,0,12.76554
655,0,0,12.85904
656,0,0,12.9536
657,0,0,13.04664
658,0,0,13.13741
659,0,0,13.22617
660,0,0,13.31326
661,0,0,13.4174
662,0,0,13.52693
